game_sample	MageX_v0.8a	robotron	61.sam	
game_sample	MageX_v0.8a	robotron	62.sam	
game_sample	MageX_v0.8a	robotron	63.sam	
game	MageX_v0.8a	joust	\N	\N	\N	\N	\N	Joust (Solid Red label)	1982	Williams	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.sr1	\N	\N	4096	fe41b2af	0443e00ae2eb3e66cf805562ee04309487bb0ba4	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.sr2	\N	\N	4096	501c143c	5fda266d43cbbf42eeae1a078b5209d9408ab99f	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.sr3	\N	\N	4096	43f7161d	686da120aa4bd4a41f3d93e8c79ebb343977851a	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.sr4	\N	\N	4096	ab347170	ad50c83fcfa958f2673cae04bd811095f9ee08c0	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.sr5	\N	\N	4096	c686bb6b	d9cac4c46820e1a451a145864bca7a35cfab7d37	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.sr6	\N	\N	4096	3d9a6fac	0c81394ae96a2fcfa4c953d38e43f3ef415fe4fc	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.sr7	\N	\N	4096	0a70b3d1	eb78b694aa29f777f3c7e7104e568f865930c0ec	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.sr8	\N	\N	4096	a7f01504	0ca3211d060befc102bda2e97d163de7fb12a6f6	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.sr9	\N	\N	4096	978687ad	25e651af3e3be08d6293aab427a0843e9333a629	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.sra	\N	\N	4096	c0c6e52a	f14ff16195027f3e199e79e43741f0849c17fd10	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.srb	\N	\N	4096	ab11bcf9	efb09e92a621d6c4d6cde2f166e8c988c64d81ae	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.src	\N	\N	4096	ea14574b	7572d118b2343646054e558f0bd48e4959d84ce7	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	joust	joust.snd	\N	\N	4096	f1835bdd	af7c066d2949d36b87ea8c425ca7d12f82b5c653	\N	\N	\N	\N	\N	\N	
game_sample	MageX_v0.8a	joust	00.sam	
game_sample	MageX_v0.8a	joust	01.sam	
game_sample	MageX_v0.8a	joust	02.sam	
game_sample	MageX_v0.8a	joust	03.sam	
game_sample	MageX_v0.8a	joust	04.sam	
game_sample	MageX_v0.8a	joust	05.sam	
game_sample	MageX_v0.8a	joust	06.sam	
game_sample	MageX_v0.8a	joust	07.sam	
game_sample	MageX_v0.8a	joust	08.sam	
game_sample	MageX_v0.8a	joust	09.sam	
game_sample	MageX_v0.8a	joust	10.sam	
game_sample	MageX_v0.8a	joust	11.sam	
game_sample	MageX_v0.8a	joust	12.sam	
game_sample	MageX_v0.8a	joust	13.sam	
game_sample	MageX_v0.8a	joust	14.sam	
game_sample	MageX_v0.8a	joust	15.sam	
game_sample	MageX_v0.8a	joust	16.sam	
game_sample	MageX_v0.8a	joust	17.sam	
game_sample	MageX_v0.8a	joust	18.sam	
game_sample	MageX_v0.8a	joust	19.sam	
game_sample	MageX_v0.8a	joust	20.sam	
game_sample	MageX_v0.8a	joust	21.sam	
game_sample	MageX_v0.8a	joust	22.sam	
game_sample	MageX_v0.8a	joust	23.sam	
game_sample	MageX_v0.8a	joust	24.sam	
game_sample	MageX_v0.8a	joust	25.sam	
game_sample	MageX_v0.8a	joust	26.sam	
game_sample	MageX_v0.8a	joust	27.sam	
game_sample	MageX_v0.8a	joust	28.sam	
game_sample	MageX_v0.8a	joust	29.sam	
game_sample	MageX_v0.8a	joust	30.sam	
game_sample	MageX_v0.8a	joust	31.sam	
game_sample	MageX_v0.8a	joust	32.sam	
game_sample	MageX_v0.8a	joust	33.sam	
game_sample	MageX_v0.8a	joust	34.sam	
game_sample	MageX_v0.8a	joust	35.sam	
game_sample	MageX_v0.8a	joust	36.sam	
game_sample	MageX_v0.8a	joust	37.sam	
game_sample	MageX_v0.8a	joust	38.sam	
game_sample	MageX_v0.8a	joust	39.sam	
game_sample	MageX_v0.8a	joust	40.sam	
game_sample	MageX_v0.8a	joust	41.sam	
game_sample	MageX_v0.8a	joust	42.sam	
game_sample	MageX_v0.8a	joust	43.sam	
game_sample	MageX_v0.8a	joust	44.sam	
game_sample	MageX_v0.8a	joust	45.sam	
game_sample	MageX_v0.8a	joust	46.sam	
game_sample	MageX_v0.8a	joust	47.sam	
game_sample	MageX_v0.8a	joust	48.sam	
game_sample	MageX_v0.8a	joust	49.sam	
game_sample	MageX_v0.8a	joust	50.sam	
game_sample	MageX_v0.8a	joust	51.sam	
game_sample	MageX_v0.8a	joust	52.sam	
game_sample	MageX_v0.8a	joust	53.sam	
game_sample	MageX_v0.8a	joust	54.sam	
game_sample	MageX_v0.8a	joust	55.sam	
game_sample	MageX_v0.8a	joust	56.sam	
game_sample	MageX_v0.8a	joust	57.sam	
game_sample	MageX_v0.8a	joust	58.sam	
game_sample	MageX_v0.8a	joust	59.sam	
game_sample	MageX_v0.8a	joust	60.sam	
game_sample	MageX_v0.8a	joust	61.sam	
game_sample	MageX_v0.8a	joust	62.sam	
game_sample	MageX_v0.8a	joust	63.sam	
game	MageX_v0.8a	gng	\N	\N	\N	\N	\N	Ghosts'n Goblins (World? set 1)	1985	Capcom	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg3.bin	\N	\N	32768	9e01c65e	a87880d87c64a6d61313c3bc69c8d49511e0f9c3	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg4.bin	\N	\N	16384	66606beb	4c640f49be93c7d2b12d4d4c56c56e74099b6c2f	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg5.bin	\N	\N	32768	d6397b2b	39aa3cb8c229e60ac0ac410ff61e0c09dba78501	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg2.bin	\N	\N	32768	615f5b6f	7ef9ec5c2072e21c787a6bbf700033f50c759c1d	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg1.bin	\N	\N	16384	ecfccf07	0a1518e19a2e0a4cc3dde4b9568202ea911b5ece	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg11.bin	\N	\N	16384	ddd56fa9	f9d77eee5e2738b7e83ba02fcc55dd480391479f	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg10.bin	\N	\N	16384	7302529d	8434c994cc55d2586641f3b90b6b15fd65dfb67c	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg9.bin	\N	\N	16384	20035bda	bbb1fba0eb19471f66d29526fa8423ccb047bd63	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg8.bin	\N	\N	16384	f12ba271	1c42fa02cb27b35d10c3f7f036005e747f9f6b79	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg7.bin	\N	\N	16384	e525207d	1947f159189b3a53f1251d8653b6e7c65c91fc3c	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg6.bin	\N	\N	16384	2d77e9b2	944da1ce29a18bf0fc8deff78bceacba0bf23a07	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg17.bin	\N	\N	16384	93e50a8f	42d367f57bb2fdf60a0445ac1533da99cfeaa617	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg16.bin	\N	\N	16384	06d7e5ca	9e06012bcd82f98fad43de666ef9a75979d940ab	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg15.bin	\N	\N	16384	bc1fe02d	e3a1421d465b87148ffa94f5673b2307f0246afe	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg14.bin	\N	\N	16384	6aaf12f9	207a7407288182a4f3eddaea634c6a6452131182	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	gng	gg13.bin	\N	\N	16384	e80c3fca	cb641c25bb04b970b2cbeca41adb792bbe142fb5	\N	\N	\N	\N	\N	\N	
